key,instruction_raw,instruction_uni,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_0,condition_1,condition_2,condition_3,condition_4
pk003868,The map has many enemies.,The map has many hazards.,003868,pokemon_0068_rot90,3,hazard_count,enemy,,,,5.0,
pk003869,Enemies are slightly scattered around the map.,Hazards are slightly scattered across the map.,003869,pokemon_0069_rot90,3,hazard_count,enemy,,,,4.0,
pk003870,The map has marginal enemies.,Hazards are marginal here.,003870,pokemon_0070_rot90,3,hazard_count,enemy,,,,1.0,
pk003871,Enemies are limited across the map.,Hazards are limited across the map.,003871,pokemon_0071_rot90,3,hazard_count,enemy,,,,2.0,
pk003872,Enemies are rare here.,Hazards are rare here.,003872,pokemon_0073_rot90,3,hazard_count,enemy,,,,0.0,
pk003873,The map is crowded with enemies.,The map is crowded with hazards.,003873,pokemon_0074_rot90,3,hazard_count,enemy,,,,10.0,
pk003874,There are some enemies scattered around the map.,There are some hazards scattered around the map.,003874,pokemon_0075_rot90,3,hazard_count,enemy,,,,2.0,
pk003875,Enemies are abundant throughout the map.,Hazards are abundant throughout the map.,003875,pokemon_0076_rot90,3,hazard_count,enemy,,,,16.0,
pk003876,Enemies are fairly common here.,Hazards are fairly common here.,003876,pokemon_0077_rot90,3,hazard_count,enemy,,,,5.0,
pk003877,Few enemies are present.,Hazards are sparse.,003877,pokemon_0078_rot90,3,hazard_count,enemy,,,,1.0,
pk003878,The map is crowded with enemies.,The map is crowded with hazards.,003878,pokemon_0079_rot90,3,hazard_count,enemy,,,,10.0,
pk003879,A few ENEMY tiles are scattered here.,A few hazard tiles are scattered here.,003879,pokemon_0080_rot90,3,hazard_count,enemy,,,,3.0,
pk003880,Enemies are rare on this map.,Hazards are rare on this map.,003880,pokemon_0081_rot90,3,hazard_count,enemy,,,,0.0,
pk003881,The map is crowded with enemies.,The map is crowded with hazards.,003881,pokemon_0082_rot90,3,hazard_count,enemy,,,,14.0,
pk003882,Enemies are fairly common here.,Hazards are fairly common here.,003882,pokemon_0083_rot90,3,hazard_count,enemy,,,,6.0,
pk003883,Enemies are plentiful.,Hazards are plentiful.,003883,pokemon_0084_rot90,3,hazard_count,enemy,,,,10.0,
pk003884,The map has a decent number of enemies.,The map has a decent amount of hazard tiles.,003884,pokemon_0085_rot90,3,hazard_count,enemy,,,,7.0,
pk003885,Enemies are rare on this map.,Hazards are rare on this map.,003885,pokemon_0086_rot90,3,hazard_count,enemy,,,,0.0,
pk003886,Enemies are abundant across the map.,Hazards are abundant across the map.,003886,pokemon_0087_rot90,3,hazard_count,enemy,,,,17.0,
pk003887,Enemies are limited across the map.,Hazards are limited across the map.,003887,pokemon_0089_rot90,3,hazard_count,enemy,,,,4.0,
pk003888,Enemies are scattered throughout the map.,Hazards are scattered throughout the map.,003888,pokemon_0090_rot90,3,hazard_count,enemy,,,,6.0,
pk003889,The map has some enemies.,The map has some hazards.,003889,pokemon_0092_rot90,3,hazard_count,enemy,,,,4.0,
pk003890,Enemies are marginal here.,Hazards are sparse here.,003890,pokemon_0093_rot90,3,hazard_count,enemy,,,,0.0,
pk003891,A few ENEMY tiles are scattered across the map.,A few hazards are scattered across the map.,003891,pokemon_0094_rot90,3,hazard_count,enemy,,,,3.0,
pk003892,Few enemies appear on the map.,Hazards are sparse on the map.,003892,pokemon_0095_rot90,3,hazard_count,enemy,,,,1.0,
pk003893,Enemies are rare here.,Hazards are rare here.,003893,pokemon_0096_rot90,3,hazard_count,enemy,,,,0.0,
pk003894,The map is crowded with enemies.,The map is crowded with hazards.,003894,pokemon_0097_rot90,3,hazard_count,enemy,,,,17.0,
pk003895,Enemies are abundant across the map.,Hazards are abundant across the map.,003895,pokemon_0098_rot90,3,hazard_count,enemy,,,,10.0,
pk003896,Some enemies are scattered across the map.,Some hazards are scattered across the map.,003896,pokemon_0099_rot90,3,hazard_count,enemy,,,,3.0,
pk003897,Enemies are marginally scattered about.,Hazards are marginally scattered about.,003897,pokemon_0101_rot90,3,hazard_count,enemy,,,,0.0,
pk003898,Some enemies are scattered here.,Some hazards are scattered here.,003898,pokemon_0102_rot90,3,hazard_count,enemy,,,,2.0,
pk003899,Some enemies are scattered across the map.,Some hazards are scattered across the map.,003899,pokemon_0103_rot90,3,hazard_count,enemy,,,,2.0,
pk003900,Enemies are sparse here.,Hazards are sparse here.,003900,pokemon_0104_rot90,3,hazard_count,enemy,,,,0.0,
pk003901,Few enemies appear on the map.,Few hazards appear on the map.,003901,pokemon_0105_rot90,3,hazard_count,enemy,,,,0.0,
pk003902,Some enemies are scattered across the map.,Some hazards are scattered across the map.,003902,pokemon_0106_rot90,3,hazard_count,enemy,,,,2.0,
pk003903,The map is packed with enemies.,The map is packed with hazards.,003903,pokemon_0107_rot90,3,hazard_count,enemy,,,,10.0,
pk003904,Enemies are scattered throughout the map.,Hazards are scattered throughout the map.,003904,pokemon_0108_rot90,3,hazard_count,enemy,,,,7.0,
pk003905,Enemies are abundant here.,Hazards are abundant here.,003905,pokemon_0109_rot90,3,hazard_count,enemy,,,,12.0,
pk003906,The map has a decent number of enemies.,The map has a decent amount of hazards.,003906,pokemon_0110_rot90,3,hazard_count,enemy,,,,8.0,
pk003907,Few enemies appear on the map.,Hazards are sparse across the map.,003907,pokemon_0111_rot90,3,hazard_count,enemy,,,,1.0,
pk003908,Enemies are abundant here.,Hazards are abundant here.,003908,pokemon_0112_rot90,3,hazard_count,enemy,,,,9.0,
pk003909,Enemies are plentiful across the map.,Hazards are plentiful across the map.,003909,pokemon_0113_rot90,3,hazard_count,enemy,,,,9.0,
pk003910,Enemies are numerous across the map.,Hazards are numerous across the map.,003910,pokemon_0114_rot90,3,hazard_count,enemy,,,,14.0,
pk003911,Enemies are rare.,Hazards are rare.,003911,pokemon_0115_rot90,3,hazard_count,enemy,,,,0.0,
pk003912,Some enemies are scattered here.,Some hazards are scattered here.,003912,pokemon_0116_rot90,3,hazard_count,enemy,,,,2.0,
pk003913,Enemies are rare here.,Hazards are rare here.,003913,pokemon_0117_rot90,3,hazard_count,enemy,,,,0.0,
pk003914,A few enemies are scattered around the map.,A few hazards are scattered around the map.,003914,pokemon_0118_rot90,3,hazard_count,enemy,,,,2.0,
pk003915,The map has a decent number of enemies.,The map has a decent amount of hazards.,003915,pokemon_0119_rot90,3,hazard_count,enemy,,,,7.0,
pk003916,The map is overrun with enemies.,The map is overrun with hazards.,003916,pokemon_0120_rot90,3,hazard_count,enemy,,,,10.0,
pk003917,Enemies are rare here.,Hazards are rare here.,003917,pokemon_0121_rot90,3,hazard_count,enemy,,,,0.0,
pk003918,Few enemies appear on the map.,Hazards are sparse on the map.,003918,pokemon_0122_rot90,3,hazard_count,enemy,,,,1.0,
pk003919,The map has a slight number of enemies.,The map has a slight amount of hazards.,003919,pokemon_0123_rot90,3,hazard_count,enemy,,,,4.0,
pk003920,Enemies are sparse here.,Hazards are sparse here.,003920,pokemon_0124_rot90,3,hazard_count,enemy,,,,0.0,
pk003921,The map is overrun with enemies.,The map is overrun with hazards.,003921,pokemon_0125_rot90,3,hazard_count,enemy,,,,12.0,
pk003922,Few enemies are present.,Few hazards are present.,003922,pokemon_0126_rot90,3,hazard_count,enemy,,,,0.0,
pk003923,Enemies are sparse here.,Hazards are sparse here.,003923,pokemon_0127_rot90,3,hazard_count,enemy,,,,2.0,
pk003924,Enemies are rare here.,Hazards are rare here.,003924,pokemon_0128_rot90,3,hazard_count,enemy,,,,0.0,
pk003925,The map is crowded with enemies.,The map is crowded with hazards.,003925,pokemon_0129_rot90,3,hazard_count,enemy,,,,6.0,
pk003926,Few enemies are present.,Hazards are sparse.,003926,pokemon_0130_rot90,3,hazard_count,enemy,,,,0.0,
pk003927,Few enemies are scattered here.,Few hazards are scattered here.,003927,pokemon_0131_rot90,3,hazard_count,enemy,,,,0.0,
pk003928,Enemies are fairly common here.,Hazards are fairly common here.,003928,pokemon_0132_rot90,3,hazard_count,enemy,,,,7.0,
pk003929,Some enemies are scattered across the map.,Some hazards are scattered across the map.,003929,pokemon_0133_rot90,3,hazard_count,enemy,,,,3.0,
pk003930,The map is overrun with enemies.,The map is overrun with hazards.,003930,pokemon_0134_rot90,3,hazard_count,enemy,,,,15.0,
pk003931,Few enemies appear on the map.,Few hazards appear on the map.,003931,pokemon_0135_rot90,3,hazard_count,enemy,,,,1.0,
pk003932,The map is abundant with enemies.,The map is abundant with hazards.,003932,pokemon_0136_rot90,3,hazard_count,enemy,,,,19.0,
pk003933,Enemies are limited across the map.,Hazards are limited across the map.,003933,pokemon_0137_rot90,3,hazard_count,enemy,,,,3.0,
pk003934,Enemies are marginal on the map.,Hazards are marginal across the map.,003934,pokemon_0138_rot90,3,hazard_count,enemy,,,,1.0,
pk003935,Only a few enemies are scattered around.,Hazards are limited and scattered around.,003935,pokemon_0139_rot90,3,hazard_count,enemy,,,,2.0,
pk003936,Enemies are rare here.,Hazards are rare here.,003936,pokemon_0140_rot90,3,hazard_count,enemy,,,,0.0,
pk003937,The map is overrun by ENEMIES.,The map is overrun by hazards.,003937,pokemon_0141_rot90,3,hazard_count,enemy,,,,12.0,
pk003938,Enemies are limited here.,Hazards are limited here.,003938,pokemon_0142_rot90,3,hazard_count,enemy,,,,3.0,
pk003939,Enemies are scattered throughout the map.,Hazards are scattered throughout the map.,003939,pokemon_0143_rot90,3,hazard_count,enemy,,,,6.0,
pk003940,The map has a few enemies.,The map has a few hazards.,003940,pokemon_0144_rot90,3,hazard_count,enemy,,,,2.0,
pk003941,Enemies are scattered throughout the map.,Hazards are scattered throughout the map.,003941,pokemon_0145_rot90,3,hazard_count,enemy,,,,5.0,
pk003942,Enemies are scattered across the map.,Hazards are scattered across the map.,003942,pokemon_0146_rot90,3,hazard_count,enemy,,,,5.0,
pk003943,The map is swarming with enemies.,The map is swarming with hazards.,003943,pokemon_0147_rot90,3,hazard_count,enemy,,,,10.0,
pk003944,The map has many enemies.,The map has many hazards.,003944,pokemon_0148_rot90,3,hazard_count,enemy,,,,7.0,
pk003945,Enemies are marginal.,Hazards are marginal.,003945,pokemon_0149_rot90,3,hazard_count,enemy,,,,1.0,
pk003946,Enemies are slightly scattered across the map.,Hazards are slightly scattered across the map.,003946,pokemon_0150_rot90,3,hazard_count,enemy,,,,2.0,
pk003947,Enemies are scattered throughout the map.,Hazards are scattered throughout the map.,003947,pokemon_0151_rot90,3,hazard_count,enemy,,,,5.0,
pk003948,The map has a limited number of ENEMY tiles.,The map has a limited number of hazards.,003948,pokemon_0152_rot90,3,hazard_count,enemy,,,,2.0,
pk003949,There are few enemies scattered around.,Hazards are sparse across the map.,003949,pokemon_0153_rot90,3,hazard_count,enemy,,,,4.0,
pk003950,Few enemies are scattered across the map.,Few hazards are scattered across the map.,003950,pokemon_0154_rot90,3,hazard_count,enemy,,,,0.0,
pk003951,Few enemies are present.,Hazards are sparse.,003951,pokemon_0155_rot90,3,hazard_count,enemy,,,,0.0,
pk003952,The map is dotted with ENEMY tiles.,The map has a decent amount of hazards.,003952,pokemon_0156_rot90,3,hazard_count,enemy,,,,5.0,
pk003953,Enemies are rare here.,Hazards are rare here.,003953,pokemon_0157_rot90,3,hazard_count,enemy,,,,0.0,
pk003954,Enemies are plentiful.,Hazards are plentiful.,003954,pokemon_0158_rot90,3,hazard_count,enemy,,,,14.0,
pk003955,Enemies are rare across the map.,Hazards are rare across the map.,003955,pokemon_0159_rot90,3,hazard_count,enemy,,,,1.0,
pk003956,The map is crowded with enemies.,The map is crowded with hazards.,003956,pokemon_0160_rot90,3,hazard_count,enemy,,,,7.0,
pk003957,Few enemies are present.,Hazards are sparse.,003957,pokemon_0161_rot90,3,hazard_count,enemy,,,,1.0,
pk003958,The map is swarming with enemies.,The map is swarming with hazards.,003958,pokemon_0162_rot90,3,hazard_count,enemy,,,,9.0,
pk003959,The map is packed with enemies.,The map is packed with hazards.,003959,pokemon_0163_rot90,3,hazard_count,enemy,,,,12.0,
pk003960,The map is moderately crowded with enemies.,The map is moderately crowded with hazards.,003960,pokemon_0164_rot90,3,hazard_count,enemy,,,,7.0,
pk003961,Enemies are marginal here.,Hazards are marginal here.,003961,pokemon_0165_rot90,3,hazard_count,enemy,,,,1.0,
pk003962,Few enemies appear here.,Few hazards appear here.,003962,pokemon_0166_rot90,3,hazard_count,enemy,,,,0.0,
pk003963,The map is crowded with ENEMY tiles.,The map is crowded with hazard tiles.,003963,pokemon_0167_rot90,3,hazard_count,enemy,,,,10.0,
pk003964,The map is crowded with enemies.,The map is crowded with hazards.,003964,pokemon_0168_rot90,3,hazard_count,enemy,,,,9.0,
pk003965,Enemies are scattered across the map.,Hazards are scattered across the map.,003965,pokemon_0169_rot90,3,hazard_count,enemy,,,,7.0,
pk003966,Enemies are sparse here.,Hazards are sparse here.,003966,pokemon_0170_rot90,3,hazard_count,enemy,,,,0.0,
pk003967,Enemies are marginally present.,Hazards are marginally present.,003967,pokemon_0171_rot90,3,hazard_count,enemy,,,,1.0,
pk003968,Few enemies are scattered here.,Hazards are sparse here.,003968,pokemon_0172_rot90,3,hazard_count,enemy,,,,1.0,
pk003969,The map is crowded with enemies.,The map is crowded with hazards.,003969,pokemon_0173_rot90,3,hazard_count,enemy,,,,10.0,
pk003970,Enemies are scattered across the map.,Hazards are scattered across the map.,003970,pokemon_0174_rot90,3,hazard_count,enemy,,,,7.0,
pk003971,The map is fairly crowded with enemies.,The map is fairly crowded with hazards.,003971,pokemon_0175_rot90,3,hazard_count,enemy,,,,7.0,
pk003972,The map is crowded with ENEMY tiles.,The map is crowded with hazards.,003972,pokemon_0176_rot90,3,hazard_count,enemy,,,,11.0,
pk003973,Enemies are rare here.,Hazards are rare here.,003973,pokemon_0177_rot90,3,hazard_count,enemy,,,,0.0,
pk003974,Enemies are plentiful throughout the map.,Hazards are plentiful throughout the map.,003974,pokemon_0178_rot90,3,hazard_count,enemy,,,,9.0,
pk003975,There are a few ENEMIES scattered around.,Hazards are sparse across the map.,003975,pokemon_0179_rot90,3,hazard_count,enemy,,,,2.0,
pk003976,Enemies are rare here.,Hazards are rare here.,003976,pokemon_0180_rot90,3,hazard_count,enemy,,,,1.0,
pk003977,The map is packed with enemies.,The map is packed with hazards.,003977,pokemon_0181_rot90,3,hazard_count,enemy,,,,9.0,
pk003978,Enemies are rare here.,Hazards are rare here.,003978,pokemon_0182_rot90,3,hazard_count,enemy,,,,0.0,
pk003979,Enemies are moderately scattered across the map.,Hazards are moderately scattered across the map.,003979,pokemon_0183_rot90,3,hazard_count,enemy,,,,8.0,
pk003980,Enemies are plentiful across the map.,Hazards are plentiful across the map.,003980,pokemon_0184_rot90,3,hazard_count,enemy,,,,9.0,
pk003981,The map is scattered with enemies.,The map is scattered with hazards.,003981,pokemon_0185_rot90,3,hazard_count,enemy,,,,5.0,
pk003982,Enemies are fairly common.,Hazards are fairly common.,003982,pokemon_0186_rot90,3,hazard_count,enemy,,,,6.0,
pk003983,Few enemies appear on the map.,Hazards are sparse on the map.,003983,pokemon_0187_rot90,3,hazard_count,enemy,,,,0.0,
pk003984,The map has marginal enemies.,The map has marginal hazards.,003984,pokemon_0188_rot90,3,hazard_count,enemy,,,,1.0,
pk003985,The map is moderately filled with enemies.,The map is moderately filled with hazards.,003985,pokemon_0190_rot90,3,hazard_count,enemy,,,,7.0,
pk003986,The map is packed with enemies.,The map is packed with hazards.,003986,pokemon_0191_rot90,3,hazard_count,enemy,,,,13.0,
pk003987,Enemies are fairly abundant here.,Hazards are fairly abundant here.,003987,pokemon_0192_rot90,3,hazard_count,enemy,,,,6.0,
pk003988,Enemies are fairly numerous across the map.,Hazards are fairly numerous across the map.,003988,pokemon_0193_rot90,3,hazard_count,enemy,,,,6.0,
pk003989,The map has a decent number of enemies.,The map has a decent amount of hazards.,003989,pokemon_0194_rot90,3,hazard_count,enemy,,,,5.0,
pk003990,Few enemies are scattered around the map.,A few hazards are scattered around the map.,003990,pokemon_0195_rot90,3,hazard_count,enemy,,,,3.0,
pk003991,The map has slight ENEMY presence.,The map has slight hazard presence.,003991,pokemon_0196_rot90,3,hazard_count,enemy,,,,4.0,
pk003992,The map is scattered with ENEMY tiles.,The map is scattered with hazards.,003992,pokemon_0197_rot90,3,hazard_count,enemy,,,,6.0,
pk003993,The map has a decent number of enemies.,The map has a decent number of hazards.,003993,pokemon_0198_rot90,3,hazard_count,enemy,,,,7.0,
pk003994,A few enemies appear on the map.,Hazards are sparse on the map.,003994,pokemon_0199_rot90,3,hazard_count,enemy,,,,0.0,
pk003995,The map is overrun by enemies.,The map is overrun by hazards.,003995,pokemon_0200_rot90,3,hazard_count,enemy,,,,20.0,
